cell_id:ID(GridCell),city_id,population:float,type,type_source,green_cover_pct:float,elevation_m:float,dist_to_boundary_m:float,centroid_lat:float,centroid_lon:float
ghsl_5929_cell_04964,ghsl_5929,3405.719631150365,Civic,land_use,0.2,40.2,1477.9,35.29924947527762,139.2378380479567
ghsl_5929_cell_04965,ghsl_5929,2134.250703616999,Civic,land_use,3.1,128.8,1159.3,35.29924947527761,139.24915589701567
ghsl_5929_cell_04966,ghsl_5929,4865.63317136839,Industrial,land_use,0.1,22.4,492.6,35.29924947527761,139.26047374607467
ghsl_5929_cell_04967,ghsl_5929,2536.9947027843446,Civic,land_use,15.2,26.6,484.5,35.29924947527762,139.2717915951336
ghsl_5929_cell_04968,ghsl_5929,826.6216823947616,Commercial,land_use,0.4,0.0,484.5,35.29924947527762,139.28310944419258
ghsl_5929_cell_04969,ghsl_5929,36.43823757022619,Residential,heuristic,0.1,0.0,386.4,35.29924947527762,139.29442729325154
ghsl_5929_cell_04970,ghsl_5929,161.84470442077145,Residential,heuristic,2.7,49.4,386.2,35.29924947527762,139.47551287819502
ghsl_5929_cell_04971,ghsl_5929,152.32753078313544,Commercial,land_use,0.6,0.0,386.1,35.29924947527762,139.486830727254
ghsl_5929_cell_04972,ghsl_5929,6.562012163922191,Residential,heuristic,0.0,0.0,386.1,35.29924947527761,139.50946642537195
ghsl_5929_cell_04973,ghsl_5929,83.95154067873955,Residential,heuristic,0.6,0.0,386.1,35.29924947527761,139.5207842744309
ghsl_5929_cell_04974,ghsl_5929,30.00974866747856,Residential,heuristic,0.0,0.0,386.1,35.29924947527761,139.54341997254883
ghsl_5929_cell_04975,ghsl_5929,7674.877044379711,Residential,land_use,1.3,53.2,1059.4,35.29924947527762,139.5547378216078
ghsl_5929_cell_04976,ghsl_5929,6968.264545814134,Civic,land_use,1.3,41.3,1643.8,35.29924947527762,139.56605567066677
ghsl_5929_cell_04977,ghsl_5929,7392.236791461706,Civic,land_use,0.0,43.6,2311.1,35.29924947527762,139.57737351972577
ghsl_5929_cell_04978,ghsl_5929,8419.15362918377,Utility,land_use,6.9,6.9,2915.5,35.29924947527762,139.5886913687847
ghsl_5929_cell_04979,ghsl_5929,5492.180958345532,Civic,land_use,0.0,10.0,3447.0,35.29924947527762,139.60000921784368
ghsl_5929_cell_04980,ghsl_5929,3243.903069958091,Utility,land_use,0.1,26.2,3392.1,35.29924947527762,139.61132706690265
ghsl_5929_cell_04981,ghsl_5929,4934.933568094857,Civic,land_use,1.0,42.6,3039.9,35.29924947527761,139.62264491596162
ghsl_5929_cell_04982,ghsl_5929,3546.076410328038,Industrial,land_use,2.4,0.0,2030.4,35.29924947527762,139.63396276502058
ghsl_5929_cell_04983,ghsl_5929,1476.5314443218522,Utility,land_use,0.0,13.9,1059.6,35.29924947527762,139.64528061407955
ghsl_5929_cell_04984,ghsl_5929,306.6241480517201,Utility,land_use,0.0,0.0,484.6,35.29924947527762,139.65659846313852
ghsl_5929_cell_04985,ghsl_5929,3294.7630370948464,Industrial,land_use,0.3,22.7,484.7,35.29924947527762,139.6679163121975
ghsl_5929_cell_04986,ghsl_5929,1724.2354479175992,Residential,heuristic,0.1,0.0,385.9,35.29924947527762,139.67923416125643
ghsl_5929_cell_04987,ghsl_5929,2385.4706196412444,Residential,land_use,0.0,62.6,386.7,35.290513378169216,139.12661166797758
ghsl_5929_cell_04988,ghsl_5929,4212.855959485285,Civic,land_use,0.9,19.6,484.6,35.290513378169216,139.1379287551918
ghsl_5929_cell_04989,ghsl_5929,5287.303916618228,Civic,land_use,3.0,19.9,1058.2,35.290513378169216,139.149245842406
ghsl_5929_cell_04990,ghsl_5929,3214.8713547959924,Residential,heuristic,1.9,23.8,1642.1,35.290513378169216,139.16056292962028
ghsl_5929_cell_04991,ghsl_5929,3722.536226778291,Civic,land_use,0.5,19.9,1453.9,35.29051337816922,139.17188001683448
ghsl_5929_cell_04992,ghsl_5929,4830.74398884736,Civic,land_use,1.1,16.6,1454.1,35.290513378169216,139.1831971040487
ghsl_5929_cell_04993,ghsl_5929,3079.2264844179153,Industrial,land_use,1.3,10.6,1454.1,35.29051337816922,139.1945141912629
ghsl_5929_cell_04994,ghsl_5929,1596.631660520099,Residential,heuristic,2.9,76.0,1454.0,35.290513378169216,139.2058312784771
ghsl_5929_cell_04995,ghsl_5929,171.18099376000464,Residential,heuristic,0.1,135.5,1477.9,35.290513378169216,139.21714836569134
ghsl_5929_cell_04996,ghsl_5929,2120.476447778754,Civic,land_use,0.2,40.9,1159.6,35.290513378169216,139.22846545290554
ghsl_5929_cell_04997,ghsl_5929,3321.1511866468936,Residential,heuristic,0.4,24.1,492.6,35.290513378169216,139.2397825401198
ghsl_5929_cell_04998,ghsl_5929,221.16006058827043,Residential,heuristic,0.0,0.0,386.5,35.29051337816922,139.251099627334
ghsl_5929_cell_04999,ghsl_5929,19.247539345175028,Residential,heuristic,0.0,0.0,386.2,35.29051337816922,139.54534389490362
ghsl_5929_cell_05000,ghsl_5929,265.1631499901414,Residential,heuristic,1.3,0.0,484.6,35.290513378169216,139.55666098211785
ghsl_5929_cell_05001,ghsl_5929,1564.3362830560654,Civic,land_use,0.1,0.0,1059.3,35.290513378169216,139.56797806933207
ghsl_5929_cell_05002,ghsl_5929,5070.381837751716,Civic,land_use,4.7,5.5,1643.6,35.290513378169216,139.5792951565463
ghsl_5929_cell_05003,ghsl_5929,5590.908456369303,Civic,land_use,1.0,81.6,2310.9,35.29051337816922,139.5906122437605
ghsl_5929_cell_05004,ghsl_5929,3194.109387732111,Civic,land_use,2.1,74.2,2462.1,35.29051337816922,139.6019293309747
ghsl_5929_cell_05005,ghsl_5929,1090.9134118519723,Industrial,land_use,0.6,97.2,2422.9,35.290513378169216,139.61324641818894
ghsl_5929_cell_05006,ghsl_5929,1466.4133788226172,Residential,land_use,0.2,64.4,2422.9,35.29051337816922,139.62456350540316
ghsl_5929_cell_05007,ghsl_5929,4013.3507393039763,Utility,land_use,0.9,19.5,2311.7,35.290513378169216,139.63588059261738
ghsl_5929_cell_05008,ghsl_5929,2265.6574946008623,Civic,land_use,1.4,10.3,1644.2,35.290513378169216,139.64719767983163
ghsl_5929_cell_05009,ghsl_5929,2534.813575003296,Utility,land_use,0.0,5.1,1453.9,35.290513378169216,139.65851476704583
ghsl_5929_cell_05010,ghsl_5929,6575.800035357475,Utility,land_use,2.0,44.7,1059.6,35.290513378169216,139.66983185426
ghsl_5929_cell_05011,ghsl_5929,722.4672479117289,Residential,heuristic,3.1,0.0,385.9,35.29051337816922,139.68114894147422
ghsl_5929_cell_05012,ghsl_5929,1487.5854107690975,Civic,land_use,3.8,31.9,386.7,35.28177763586052,139.13988267141605
ghsl_5929_cell_05013,ghsl_5929,4223.627083942294,Residential,land_use,3.1,14.2,1058.1,35.281777635860514,139.15119899711829
ghsl_5929_cell_05014,ghsl_5929,4758.4351021796465,Industrial,land_use,2.5,12.4,2028.9,35.28177763586051,139.16251532282047
ghsl_5929_cell_05015,ghsl_5929,5321.057661384344,Civic,land_use,0.5,14.8,2423.2,35.28177763586052,139.17383164852265
ghsl_5929_cell_05016,ghsl_5929,5760.649817943573,Commercial,land_use,0.4,15.3,1947.6,35.281777635860514,139.18514797422486
ghsl_5929_cell_05017,ghsl_5929,4994.257145404816,Commercial,land_use,1.7,21.5,1478.0,35.28177763586052,139.19646429992707
ghsl_5929_cell_05018,ghsl_5929,3696.7066420703195,Commercial,land_use,0.0,14.5,1159.8,35.281777635860514,139.20778062562923
ghsl_5929_cell_05019,ghsl_5929,1480.2423559874296,Utility,land_use,0.1,14.1,492.6,35.281777635860514,139.2190969513314
ghsl_5929_cell_05020,ghsl_5929,79.45173466205597,Residential,heuristic,0.2,0.0,386.5,35.28177763586052,139.23041327703368
ghsl_5929_cell_05021,ghsl_5929,23.697310763411224,Residential,heuristic,0.0,0.0,386.2,35.281777635860514,139.5585867223975
ghsl_5929_cell_05022,ghsl_5929,706.8529593427666,Residential,heuristic,0.0,13.4,484.6,35.281777635860514,139.5699030480997
ghsl_5929_cell_05023,ghsl_5929,4417.478481424041,Civic,land_use,0.0,51.7,1059.3,35.28177763586052,139.58121937380193
ghsl_5929_cell_05024,ghsl_5929,770.7573590343818,Civic,land_use,0.1,24.0,1945.1,35.281777635860514,139.59253569950408
ghsl_5929_cell_05025,ghsl_5929,0.4595795413479209,Industrial,land_use,8.5,170.5,1477.3,35.281777635860514,139.6038520252063
ghsl_5929_cell_05026,ghsl_5929,0.0,Unbuilt,heuristic,0.0,139.8,1453.7,35.281777635860514,139.61516835090848
ghsl_5929_cell_05027,ghsl_5929,19.78245691722259,Residential,heuristic,14.4,73.2,1453.7,35.281777635860514,139.62648467661072
ghsl_5929_cell_05028,ghsl_5929,848.1922615612857,Utility,land_use,9.7,57.1,1643.7,35.281777635860514,139.6378010023129
ghsl_5929_cell_05029,ghsl_5929,3420.0200050398707,Utility,land_use,2.0,12.9,2311.1,35.281777635860514,139.6491173280151
ghsl_5929_cell_05030,ghsl_5929,7662.8472061902285,Commercial,land_use,6.0,7.4,2030.3,35.281777635860514,139.66043365371732
ghsl_5929_cell_05031,ghsl_5929,10654.138381913304,Civic,land_use,6.4,5.4,1059.5,35.281777635860514,139.67174997941953
ghsl_5929_cell_05032,ghsl_5929,1888.590839780867,Residential,heuristic,0.9,0.0,484.6,35.28177763586052,139.68306630512174
ghsl_5929_cell_05033,ghsl_5929,1.9491884596645832,Residential,heuristic,0.1,0.0,386.0,35.281777635860514,139.69438263082392
ghsl_5929_cell_05034,ghsl_5929,3161.6789359170943,Civic,land_use,6.8,41.2,386.8,35.273042248211254,139.14183915412838
ghsl_5929_cell_05035,ghsl_5929,5021.660302311182,Civic,land_use,10.8,14.5,1058.0,35.27304224821127,139.15315471865117
ghsl_5929_cell_05036,ghsl_5929,4558.384739164263,Industrial,land_use,0.2,4.5,2028.8,35.273042248211254,139.16447028317393
ghsl_5929_cell_05037,ghsl_5929,5196.691684022546,Utility,land_use,1.1,9.3,1933.6,35.273042248211254,139.1757858476967
ghsl_5929_cell_05038,ghsl_5929,5369.335201263428,Industrial,land_use,0.9,10.2,1160.1,35.27304224821126,139.18710141221945
ghsl_5929_cell_05039,ghsl_5929,6133.857584865764,Civic,land_use,0.7,8.2,492.7,35.273042248211254,139.19841697674218
ghsl_5929_cell_05040,ghsl_5929,0.7971786526031792,Residential,heuristic,0.0,0.0,386.6,35.27304224821126,139.20973254126494
ghsl_5929_cell_05041,ghsl_5929,4257.492677535862,Residential,heuristic,0.0,5.5,386.2,35.27304224821126,139.5718306059933
ghsl_5929_cell_05042,ghsl_5929,3362.8052438786253,Civic,land_use,2.4,41.1,1217.8,35.273042248211254,139.58314617051607
ghsl_5929_cell_05043,ghsl_5929,1932.217190284282,Industrial,land_use,0.0,126.6,1158.6,35.27304224821126,139.59446173503886
ghsl_5929_cell_05044,ghsl_5929,26.6208548466675,Residential,heuristic,1.0,78.7,492.4,35.273042248211254,139.6057772995616
ghsl_5929_cell_05045,ghsl_5929,117.53843176178634,Civic,land_use,0.6,66.2,484.5,35.27304224821126,139.61709286408433
ghsl_5929_cell_05046,ghsl_5929,21.65129740536213,Civic,land_use,0.0,114.9,484.6,35.27304224821126,139.62840842860712
ghsl_5929_cell_05047,ghsl_5929,635.1302560856566,Residential,heuristic,0.6,94.2,1059.3,35.273042248211254,139.63972399312988
ghsl_5929_cell_05048,ghsl_5929,8546.706033624709,Commercial,land_use,2.5,61.1,2030.3,35.27304224821127,139.65103955765264
ghsl_5929_cell_05049,ghsl_5929,9278.02705192566,Civic,land_use,4.1,36.2,2311.4,35.273042248211254,139.6623551221754
ghsl_5929_cell_05050,ghsl_5929,11268.153133392334,Civic,land_use,8.3,35.6,1643.9,35.27304224821126,139.6736706866982
ghsl_5929_cell_05051,ghsl_5929,6362.920744973235,Civic,land_use,0.6,0.0,1059.4,35.273042248211254,139.6849862512209
ghsl_5929_cell_05052,ghsl_5929,303.9807239435613,Residential,heuristic,3.0,0.0,386.0,35.27304224821126,139.69630181574368
ghsl_5929_cell_05053,ghsl_5929,3742.483966687694,Civic,land_use,2.9,70.8,386.8,35.26430721508131,139.14379820235948
ghsl_5929_cell_05054,ghsl_5929,8105.309717550874,Civic,land_use,0.7,13.7,1057.9,35.2643072150813,139.1551130060352
ghsl_5929_cell_05055,ghsl_5929,6022.806850510649,Industrial,land_use,2.1,8.8,1478.0,35.26430721508131,139.16642780971097
ghsl_5929_cell_05056,ghsl_5929,4650.342292203568,Residential,heuristic,8.7,3.9,1160.3,35.26430721508131,139.1777426133867
ghsl_5929_cell_05057,ghsl_5929,2076.553949470632,Civic,land_use,0.4,7.6,386.7,35.26430721508131,139.1890574170624
ghsl_5929_cell_05058,ghsl_5929,377.84968116879463,Residential,heuristic,0.0,0.0,386.3,35.26430721508131,139.5624459383617
ghsl_5929_cell_05059,ghsl_5929,401.8154073720798,Residential,heuristic,29.0,0.0,484.5,35.26430721508131,139.57376074203745
ghsl_5929_cell_05060,ghsl_5929,7176.76503611356,Civic,land_use,0.0,15.4,492.4,35.26430721508131,139.58507554571315
ghsl_5929_cell_05061,ghsl_5929,1847.5251717464998,Residential,heuristic,1.5,56.4,386.2,35.26430721508131,139.59639034938888
ghsl_5929_cell_05062,ghsl_5929,1077.2240899167955,Green,land_use,54.9,51.5,386.2,35.26430721508131,139.6303347604161
ghsl_5929_cell_05063,ghsl_5929,5602.947863057256,Residential,land_use,1.3,61.2,1059.3,35.26430721508131,139.64164956409184
ghsl_5929_cell_05064,ghsl_5929,10300.881375789642,Civic,land_use,0.3,52.0,2030.2,35.26430721508131,139.6529643677676
ghsl_5929_cell_05065,ghsl_5929,9264.657631874084,Civic,land_use,12.6,55.3,2915.7,35.26430721508131,139.66427917144333
ghsl_5929_cell_05066,ghsl_5929,8455.849679231644,Civic,land_use,0.4,57.5,2030.3,35.2643072150813,139.67559397511906
ghsl_5929_cell_05067,ghsl_5929,7991.872126620263,Utility,land_use,2.2,8.3,1059.4,35.26430721508131,139.6869087787948
ghsl_5929_cell_05068,ghsl_5929,4388.29073638469,Utility,land_use,3.9,0.0,484.6,35.2643072150813,139.69822358247052
ghsl_5929_cell_05069,ghsl_5929,3314.4622608721256,Residential,heuristic,3.9,0.0,484.8,35.2643072150813,139.70953838614622
ghsl_5929_cell_05070,ghsl_5929,868.5024596713483,Commercial,land_use,0.2,0.0,484.9,35.26430721508131,139.72085318982198
ghsl_5929_cell_05071,ghsl_5929,878.04107327573,Residential,heuristic,0.2,0.0,484.9,35.26430721508131,139.73216799349774
ghsl_5929_cell_05072,ghsl_5929,220.33682543039322,Residential,heuristic,0.5,0.0,386.0,35.26430721508131,139.7434827971735
ghsl_5929_cell_05073,ghsl_5929,2997.093873313628,Civic,land_use,12.9,66.6,386.8,35.25557253633054,139.14575981514074
ghsl_5929_cell_05074,ghsl_5929,7874.033897995949,Civic,land_use,1.4,13.7,1160.5,35.25557253633054,139.1570738583017
ghsl_5929_cell_05075,ghsl_5929,8875.61869519949,Civic,land_use,1.3,6.2,492.7,35.25557253633054,139.16838790146267
ghsl_5929_cell_05076,ghsl_5929,236.17242340929806,Residential,heuristic,0.0,0.0,386.8,35.25557253633054,139.17970194462362
ghsl_5929_cell_05077,ghsl_5929,674.7030786359683,Civic,land_use,1.6,0.0,386.3,35.25557253633054,139.57569345525744
ghsl_5929_cell_05078,ghsl_5929,302.8562703784555,Residential,heuristic,0.0,113.2,386.3,35.25557253633054,139.63226367106228
ghsl_5929_cell_05079,ghsl_5929,4407.592561297119,Industrial,land_use,3.5,54.6,1218.0,35.25557253633054,139.64357771422323
ghsl_5929_cell_05080,ghsl_5929,8047.17038911581,Civic,land_use,1.1,31.7,2201.0,35.25557253633054,139.6548917573842
ghsl_5929_cell_05081,ghsl_5929,7909.9323752224445,Civic,land_use,0.1,12.6,3177.9,35.25557253633054,139.66620580054519
ghsl_5929_cell_05082,ghsl_5929,9985.76307630539,Civic,land_use,0.6,6.9,2310.9,35.25557253633054,139.67751984370614
ghsl_5929_cell_05083,ghsl_5929,8656.47468289733,Civic,land_use,4.2,28.9,1643.5,35.25557253633055,139.6888338868671
ghsl_5929_cell_05084,ghsl_5929,7947.698924601078,Civic,land_use,1.9,50.5,1453.7,35.25557253633054,139.70014793002807
ghsl_5929_cell_05085,ghsl_5929,8750.956161729991,Civic,land_use,1.7,34.5,1453.9,35.25557253633054,139.711461973189
ghsl_5929_cell_05086,ghsl_5929,7869.725075595081,Utility,land_use,4.6,73.0,1454.0,35.25557253633055,139.72277601635002
ghsl_5929_cell_05087,ghsl_5929,4362.379581993911,Green,land_use,70.2,41.2,1059.4,35.25557253633054,139.73409005951095
ghsl_5929_cell_05088,ghsl_5929,194.45550149865448,Residential,heuristic,0.5,24.2,386.1,35.25557253633054,139.74540410267196
ghsl_5929_cell_05089,ghsl_5929,2474.271628900431,Residential,land_use,0.8,67.6,386.9,35.24683821181891,139.1364107085262
ghsl_5929_cell_05090,ghsl_5929,5706.34522151947,Civic,land_use,17.4,25.4,484.5,35.24683821181891,139.1477239915045
ghsl_5929_cell_05091,ghsl_5929,4905.350352697074,Civic,land_use,1.9,10.8,386.9,35.246838211818904,139.15903727448276
ghsl_5929_cell_05092,ghsl_5929,5.202024220023304,Residential,heuristic,0.0,208.3,386.3,35.246838211818904,139.62288187659277
ghsl_5929_cell_05093,ghsl_5929,89.72549555078149,Industrial,land_use,0.0,155.6,1158.8,35.24683821181891,139.63419515957105
ghsl_5929_cell_05094,ghsl_5929,9.508772518485785,Residential,heuristic,0.0,100.8,1931.3,35.24683821181891,139.64550844254939
ghsl_5929_cell_05095,ghsl_5929,773.8560949941166,Residential,heuristic,0.0,40.9,2740.1,35.246838211818904,139.65682172552764
ghsl_5929_cell_05096,ghsl_5929,6286.924352574162,Civic,land_use,2.6,36.4,3590.9,35.246838211818904,139.6681350085059
ghsl_5929_cell_05097,ghsl_5929,8018.300023555756,Residential,land_use,0.0,33.2,2915.0,35.24683821181891,139.67944829148428
ghsl_5929_cell_05098,ghsl_5929,8870.598069429398,Civic,land_use,4.1,44.5,2493.8,35.246838211818904,139.69076157446253
ghsl_5929_cell_05099,ghsl_5929,7159.147706311196,Civic,land_use,0.9,16.1,2422.8,35.24683821181891,139.7020748574408
ghsl_5929_cell_05100,ghsl_5929,7653.475076705217,Civic,land_use,1.8,13.8,1931.1,35.246838211818904,139.71338814041908
ghsl_5929_cell_05101,ghsl_5929,8716.57910734415,Civic,land_use,0.0,23.8,1158.6,35.24683821181891,139.7247014233974
ghsl_5929_cell_05102,ghsl_5929,3322.4600435234606,Residential,heuristic,0.3,0.0,386.2,35.24683821181891,139.73601470637567
ghsl_5929_cell_05103,ghsl_5929,876.913618253544,Residential,heuristic,0.2,0.0,386.9,35.23810424140641,139.14969073048397
ghsl_5929_cell_05104,ghsl_5929,1565.2328724362887,Residential,heuristic,0.0,18.6,386.4,35.23810424140641,139.60219165558615
ghsl_5929_cell_05105,ghsl_5929,1779.6860016342252,Civic,land_use,0.0,72.2,492.4,35.23810424140642,139.61350417871375
ghsl_5929_cell_05106,ghsl_5929,210.20450150314718,Residential,heuristic,1.8,76.6,1159.0,35.23810424140642,139.6248167018413
ghsl_5929_cell_05107,ghsl_5929,82.8035992202349,Residential,heuristic,1.4,60.2,1931.6,35.23810424140641,139.6361292249688
ghsl_5929_cell_05108,ghsl_5929,40.86070676892996,Residential,heuristic,0.0,78.1,2704.0,35.23810424140641,139.6474417480964
ghsl_5929_cell_05109,ghsl_5929,2321.882399513386,Residential,heuristic,0.0,38.1,3416.1,35.23810424140641,139.65875427122396
ghsl_5929_cell_05110,ghsl_5929,5132.1001081191935,Civic,land_use,27.3,23.6,3685.0,35.23810424140642,139.6700667943515
ghsl_5929_cell_05111,ghsl_5929,5893.954744138755,Industrial,land_use,6.6,21.7,3446.8,35.238104241406404,139.68137931747904
ghsl_5929_cell_05112,ghsl_5929,5080.769365668297,Industrial,land_use,2.5,7.2,3213.7,35.23810424140641,139.69269184060659
ghsl_5929_cell_05113,ghsl_5929,7754.766911622137,Utility,land_use,3.7,16.0,2201.2,35.23810424140642,139.70400436373413
ghsl_5929_cell_05114,ghsl_5929,6799.931608133018,Civic,land_use,1.7,51.3,1218.0,35.23810424140641,139.71531688686173
ghsl_5929_cell_05115,ghsl_5929,2290.024713409599,Residential,land_use,0.8,0.0,386.2,35.23810424140642,139.72662940998927
ghsl_5929_cell_05116,ghsl_5929,8.03549399971962,Residential,heuristic,0.0,0.0,386.4,35.22937062495313,139.59281881184847
ghsl_5929_cell_05117,ghsl_5929,1179.1443525142968,Residential,heuristic,0.0,17.2,1058.8,35.22937062495313,139.60413057545705
ghsl_5929_cell_05118,ghsl_5929,2697.8417245601304,Civic,land_use,2.6,46.7,1477.3,35.22937062495313,139.6154423390656
ghsl_5929_cell_05119,ghsl_5929,3353.1554390490055,Civic,land_use,2.5,24.0,1946.2,35.22937062495312,139.6267541026742
ghsl_5929_cell_05120,ghsl_5929,2084.745786488056,Residential,heuristic,5.9,31.0,2422.2,35.22937062495312,139.6380658662828
ghsl_5929_cell_05121,ghsl_5929,4702.3896472379565,Residential,heuristic,0.8,39.6,2422.2,35.22937062495313,139.64937762989138
ghsl_5929_cell_05122,ghsl_5929,2604.217845560983,Residential,heuristic,0.0,58.4,2492.6,35.22937062495313,139.66068939349998
ghsl_5929_cell_05123,ghsl_5929,5306.953779630363,Residential,land_use,4.4,65.6,2833.9,35.22937062495313,139.67200115710853
ghsl_5929_cell_05124,ghsl_5929,3807.9147950396873,Residential,heuristic,0.2,93.2,2462.0,35.22937062495312,139.68331292071719
ghsl_5929_cell_05125,ghsl_5929,8147.549583747983,Industrial,land_use,0.7,14.8,2422.1,35.22937062495312,139.69462468432576
ghsl_5929_cell_05126,ghsl_5929,8889.002987742424,Utility,land_use,1.9,4.1,2030.1,35.22937062495313,139.70593644793436
ghsl_5929_cell_05127,ghsl_5929,3981.389366818592,Commercial,land_use,0.2,32.3,1059.1,35.22937062495312,139.71724821154294
ghsl_5929_cell_05128,ghsl_5929,636.8144654026255,Commercial,land_use,3.2,4.2,386.3,35.22937062495312,139.72855997515157
ghsl_5929_cell_05129,ghsl_5929,9.675262093544006,Residential,heuristic,0.0,0.0,386.5,35.22063736231915,139.59476106485602
ghsl_5929_cell_05130,ghsl_5929,1052.8067880943418,Commercial,land_use,0.1,0.0,484.4,35.22063736231915,139.60607206927727
ghsl_5929_cell_05131,ghsl_5929,945.2637270353734,Residential,heuristic,0.7,0.0,1058.7,35.22063736231915,139.6173830736985
ghsl_5929_cell_05132,ghsl_5929,4898.131518155336,Civic,land_use,2.3,9.2,1477.3,35.22063736231915,139.6286940781198
